,mean,mean_se,mean_ci_lower,mean_ci_upper
2022-07-20 03:00:00,11.804055368262613,,,
2022-07-20 04:00:00,12.241979428146433,,,
2022-07-20 05:00:00,13.963628517905331,,,
2022-07-20 06:00:00,18.936378413959787,,,
2022-07-20 07:00:00,27.512532357425602,,,
2022-07-20 08:00:00,30.41091600129271,,,
2022-07-20 09:00:00,29.943265110808618,,,
2022-07-20 10:00:00,28.491222041423452,,,
2022-07-20 11:00:00,27.31802352097028,,,
2022-07-20 12:00:00,27.4037089715954,,,
2022-07-20 13:00:00,27.439149909899925,,,
2022-07-20 14:00:00,25.667313222190362,,,
2022-07-20 15:00:00,24.81406578076232,,,
2022-07-20 16:00:00,24.701956173842323,,,
2022-07-20 17:00:00,24.904680648932946,,,
2022-07-20 18:00:00,25.06242144230413,,,
2022-07-20 19:00:00,25.15704173135619,,,
2022-07-20 20:00:00,24.68181044683819,,,
2022-07-20 21:00:00,22.91320136062148,,,
2022-07-20 22:00:00,20.594767169369018,,,
2022-07-20 23:00:00,18.334834559039763,,,
2022-07-21 00:00:00,15.34728513806176,,,
2022-07-21 01:00:00,14.380434011903889,,,
2022-07-21 02:00:00,12.657474930923119,,,
2022-07-21 03:00:00,11.975763650500324,,,
2022-07-21 04:00:00,12.40748971411792,,,
2022-07-21 05:00:00,13.775592488304422,,,
2022-07-21 06:00:00,18.521955721827865,,,
2022-07-21 07:00:00,26.92508591272734,,,
2022-07-21 08:00:00,29.358087802436998,,,
2022-07-21 09:00:00,29.895220553276936,,,
2022-07-21 10:00:00,29.007594627911512,,,
2022-07-21 11:00:00,26.887753422595885,,,
2022-07-21 12:00:00,26.976382542201524,,,
2022-07-21 13:00:00,27.070573049384752,,,
2022-07-21 14:00:00,25.340821879867637,,,
2022-07-21 15:00:00,24.687528118906624,,,
2022-07-21 16:00:00,24.525210229646323,,,
2022-07-21 17:00:00,24.837740889898733,,,
2022-07-21 18:00:00,24.871371453055392,,,
2022-07-21 19:00:00,24.76172094294332,,,
2022-07-21 20:00:00,23.979867258811552,,,
2022-07-21 21:00:00,22.50783098970961,,,
2022-07-21 22:00:00,19.780039653403914,,,
2022-07-21 23:00:00,18.051017270928646,,,
2022-07-22 00:00:00,15.260595624364486,,,
2022-07-22 01:00:00,14.567335319648107,,,
2022-07-22 02:00:00,12.59995215410685,,,
2022-07-22 03:00:00,11.920249341200472,,,
2022-07-22 04:00:00,12.22683261994065,,,
2022-07-22 05:00:00,13.776288472978468,,,
2022-07-22 06:00:00,18.733230776123317,,,
2022-07-22 07:00:00,26.90348391569033,,,
2022-07-22 08:00:00,30.048470737178825,,,
2022-07-22 09:00:00,28.329632044531383,,,
2022-07-22 10:00:00,28.15330771693074,,,
2022-07-22 11:00:00,26.513369882548055,,,
2022-07-22 12:00:00,26.616597375496045,,,
2022-07-22 13:00:00,26.860190111224753,,,
2022-07-22 14:00:00,25.10579459419165,,,
2022-07-22 15:00:00,24.612486545676198,,,
2022-07-22 16:00:00,24.003713699186083,,,
2022-07-22 17:00:00,24.453012957442976,,,
2022-07-22 18:00:00,24.28424700457447,,,
2022-07-22 19:00:00,24.42486585711746,,,
2022-07-22 20:00:00,22.919917924317875,,,
2022-07-22 21:00:00,20.93960876492264,,,
2022-07-22 22:00:00,18.928409714775768,,,
2022-07-22 23:00:00,17.551647989375528,,,
2022-07-23 00:00:00,15.727612912791692,,,
2022-07-23 01:00:00,15.638174729719243,,,
2022-07-23 02:00:00,12.855903106581641,,,
2022-07-23 03:00:00,11.909542613474509,,,
2022-07-23 04:00:00,12.538357267801025,,,
2022-07-23 05:00:00,13.547981632611354,,,
2022-07-23 06:00:00,16.705477486788507,,,
2022-07-23 07:00:00,21.171500266632968,,,
2022-07-23 08:00:00,26.697911442499507,,,
2022-07-23 09:00:00,27.878268109239755,,,
2022-07-23 10:00:00,27.004118673323074,,,
2022-07-23 11:00:00,25.167972254822132,,,
2022-07-23 12:00:00,24.501671179253545,,,
2022-07-23 13:00:00,24.30833727311591,,,
2022-07-23 14:00:00,22.933365555641718,,,
2022-07-23 15:00:00,21.63522804821662,,,
2022-07-23 16:00:00,21.522103258196047,,,
2022-07-23 17:00:00,22.604167544091474,,,
2022-07-23 18:00:00,23.005003937070605,,,
2022-07-23 19:00:00,22.376594976642536,,,
2022-07-23 20:00:00,21.726552447663504,,,
2022-07-23 21:00:00,20.129654153057785,,,
2022-07-23 22:00:00,17.850290699812426,,,
2022-07-23 23:00:00,17.49412825782082,,,
2022-07-24 00:00:00,15.581299549905285,,,
2022-07-24 01:00:00,15.442921550137324,,,
2022-07-24 02:00:00,12.87730518762456,,,
2022-07-24 03:00:00,12.182815082267027,,,
2022-07-24 04:00:00,12.269953215495146,,,
2022-07-24 05:00:00,12.626762695884052,,,
2022-07-24 06:00:00,15.070339605113777,,,
2022-07-24 07:00:00,18.216712235186932,,,
2022-07-24 08:00:00,22.74783968985519,,,
2022-07-24 09:00:00,26.43011504070424,,,
2022-07-24 10:00:00,25.972895930718344,,,
2022-07-24 11:00:00,23.71747687093635,,,
2022-07-24 12:00:00,22.64208583526932,,,
2022-07-24 13:00:00,21.757587567947645,,,
2022-07-24 14:00:00,20.55057479219173,,,
2022-07-24 15:00:00,20.239312046714872,,,
2022-07-24 16:00:00,20.233891906630138,,,
2022-07-24 17:00:00,21.491449176572047,,,
2022-07-24 18:00:00,22.023185799035996,,,
2022-07-24 19:00:00,22.075950937344505,,,
2022-07-24 20:00:00,22.60876194802601,,,
2022-07-24 21:00:00,20.998559866894716,,,
2022-07-24 22:00:00,19.805732099921226,,,
2022-07-24 23:00:00,17.906726521240582,,,
